target,inputs,num_large,num_solutions
907,50;25;25;8;5;8,3,3
497,25;75;50;100;6;9,4,16
720,50;50;50;4;2;10,3,27
374,100;25;6;2;5;6,2,43
376,25;25;75;7;10;4,3,0
184,25;100;1;2;4;10,2,177
908,75;25;25;8;5;6,3,7
313,25;100;8;10;3;10,2,126
489,6;1;3;8;7;9,0,17
875,50;100;25;100;1;6,4,83
979,50;1;5;4;10;4,1,4
839,50;10;1;7;6;4,1,88
878,100;100;7;3;7;2,2,0
603,4;10;7;2;3;7,0,7
256,100;9;2;8;5;7,1,151
207,75;9;3;3;6;3,1,333
490,50;8;8;4;8;5,1,31
847,100;75;75;25;10;3,4,57
274,5;6;7;8;5;10,0,12
964,25;50;1;2;4;3,2,6
199,25;6;4;5;8;6,1,224
743,1;6;1;8;2;6,0,0
231,9;9;2;5;8;6,0,94
599,50;75;50;75;6;5,4,6
374,100;75;75;75;9;7,4,4
109,5;3;7;8;10;4,0,276
973,75;75;8;8;9;4,2,3
625,25;75;25;9;5;10,3,289
710,50;8;9;7;3;1,1,11
595,5;6;3;7;9;5,0,92
816,100;100;3;4;1;5,2,48
893,50;100;75;50;7;6,4,41
467,75;8;9;6;2;2,1,173
777,25;6;1;9;10;9,1,1
410,50;75;100;25;4;7,4,11
903,100;50;4;4;3;10,2,50
357,100;1;4;9;3;3,1,17
391,25;5;9;4;4;2,1,21
289,75;75;100;25;6;9,4,8
504,25;3;8;9;1;4,1,196
807,25;75;7;4;5;5,2,16
367,6;4;2;9;10;8,0,7
818,9;2;6;3;4;7,0,8
785,100;100;50;25;10;8,4,151
870,10;8;6;4;5;6,0,25
488,75;6;1;2;7;3,1,64
626,100;75;100;6;2;6,3,9
246,75;50;75;10;3;5,3,16
160,6;3;4;1;1;3,0,10
488,9;9;7;6;2;9,0,13
312,100;1;9;8;4;8,1,27
241,75;75;50;50;1;9,4,53
909,50;75;50;50;5;7,4,3
589,50;50;75;3;1;2,3,0
653,25;75;25;25;8;2,4,0
990,50;100;50;75;3;10,4,16
917,50;100;7;3;6;10,2,163
888,50;25;100;8;3;1,3,0
748,75;9;7;6;2;3,1,29
892,25;100;50;25;4;6,4,4
134,25;4;7;9;9;8,1,91
394,100;100;50;50;9;3,4,6
332,100;25;75;3;6;4,3,299
286,25;25;50;75;4;5,4,7
951,25;6;3;9;3;2,1,5
901,100;50;75;6;2;9,3,15
867,50;8;9;7;6;1,1,11
951,50;75;50;2;4;7,3,9
923,50;75;6;6;9;2,2,9
501,25;75;5;3;6;8,2,63
989,6;10;2;4;7;10,0,0
415,50;75;75;5;9;9,3,12
946,7;6;4;10;10;4,0,6
823,50;100;100;25;8;4,4,33
566,75;50;25;100;3;9,4,56
231,75;8;8;5;6;8,1,68
778,9;9;10;8;6;2,0,18
303,100;100;100;75;8;7,4,0
985,100;100;50;10;3;3,3,15
931,75;25;3;6;3;10,2,15
188,50;1;5;1;7;6,1,21
918,100;25;50;25;8;9,4,29
763,9;9;1;6;7;9,0,4
530,6;4;1;7;3;1,0,0
529,50;25;100;100;9;10,4,5
535,75;5;10;10;3;4,1,109
942,50;100;75;100;5;1,4,0
259,25;25;75;9;7;5,3,70
241,25;75;1;4;10;8,2,78
193,75;50;75;50;9;7,4,25
491,25;75;50;9;2;3,3,68
975,4;7;8;10;4;9,0,4
304,1;1;10;5;8;10,0,19
462,100;9;7;2;10;7,1,33
381,50;25;50;50;10;9,4,0
455,5;9;5;9;6;2,0,9
430,8;9;1;3;9;4,0,10
244,50;100;50;100;1;6,4,67
138,100;50;4;6;9;9,2,163
475,25;8;8;2;1;5,1,49
488,25;10;1;2;5;2,1,30
756,25;50;100;1;5;1,3,30
436,75;50;2;1;5;10,2,199
922,100;50;25;7;7;4,3,19
489,50;75;50;100;7;8,4,7
843,75;8;5;5;1;3,1,7
406,25;6;6;9;5;7,1,51
598,75;75;100;8;8;6,3,9
182,50;100;75;25;10;1,4,152
243,100;75;25;9;1;7,3,28
990,25;25;2;9;4;4,2,5
792,25;75;100;100;1;8,4,210
509,75;100;4;4;4;3,2,5
926,50;25;75;25;8;10,4,0
782,1;7;6;3;9;1,0,0
271,75;3;7;6;4;1,1,77
698,75;4;10;5;9;9,1,23
700,5;9;9;4;5;1,0,30
397,100;25;100;25;2;3,4,79
959,100;75;25;9;2;2,3,9
118,9;7;6;4;5;9,0,156
733,100;50;75;75;8;3,4,9
848,25;25;75;7;10;7,3,3
542,2;1;5;10;7;3,0,2
279,5;3;7;4;5;9,0,125
586,75;75;3;9;10;1,2,118
237,50;100;4;1;8;4,2,22
909,75;4;6;7;3;8,1,67
300,50;2;2;5;5;5,1,358
434,9;10;8;9;5;8,0,10
515,50;50;1;2;3;7,2,10
705,50;100;7;3;6;3,2,31
310,50;100;3;3;9;8,2,77
843,50;25;75;75;9;5,4,7
867,75;75;75;25;2;5,4,0
226,100;3;6;6;3;7,1,41
815,100;100;100;5;3;10,3,12
766,100;50;25;100;7;8,4,20
583,6;8;10;4;10;8,0,0
139,25;7;10;10;10;4,1,58
417,6;9;7;7;10;9,0,9
474,50;25;50;25;8;7,4,0
994,75;100;25;7;7;4,3,6
268,75;50;8;2;8;10,2,110
701,100;1;2;4;2;5,1,40
375,25;50;10;4;3;2,2,542
649,50;25;4;4;10;7,2,2
317,100;75;50;25;4;1,4,11
359,50;100;75;4;1;1,3,0
455,3;1;4;7;4;7,0,10
587,100;1;6;3;2;8,1,154
767,25;8;6;6;5;9,1,29
131,5;7;1;1;4;4,0,8
987,100;100;8;5;6;4,2,29
712,100;50;3;9;1;8,2,23
901,75;25;50;4;1;10,3,46
319,75;100;10;3;7;5,2,48
940,1;3;7;1;4;1,0,0
143,50;50;25;2;4;1,3,40
586,25;100;75;1;7;4,3,10
296,100;100;2;1;1;5,2,49
154,7;10;5;3;10;10,0,86
489,50;50;75;6;8;1,3,3
484,6;10;1;1;5;7,0,18
569,75;50;75;9;6;7,3,30
510,100;100;8;2;8;10,2,24
968,75;50;6;3;9;4,2,31
959,4;8;9;6;9;3,0,0
737,8;6;8;7;5;9,0,7
675,8;10;6;9;5;6,0,68
768,25;25;100;75;5;8,4,16
954,25;100;75;50;7;9,4,24
893,25;75;25;100;5;6,4,0
305,75;50;50;50;7;7,4,0
176,100;75;1;4;6;7,2,182
830,50;75;5;6;5;3,2,115
634,25;50;75;75;5;1,4,0
844,4;8;3;6;4;5,0,27
922,25;3;4;8;6;9,1,3
772,2;7;6;5;5;9,0,3
911,25;25;75;25;4;1,4,0
643,50;100;100;7;1;3,3,23
744,25;25;100;75;8;1,4,3
285,75;75;25;9;2;10,3,108
199,50;75;50;8;3;7,3,47
925,25;100;10;9;6;1,2,63
700,8;3;10;10;1;5,0,131
195,25;50;75;1;1;4,3,43
236,7;6;10;8;6;7,0,17
835,100;50;50;8;2;8,3,0
731,100;25;100;50;2;3,4,18
180,75;25;25;25;10;7,4,107
697,25;50;10;2;5;10,2,0
594,9;7;1;2;3;10,0,98
703,100;75;25;75;8;4,4,13
510,1;7;6;8;6;4,0,49
443,9;10;6;5;1;8,0,56
412,25;5;6;5;1;3,1,1
792,100;75;25;2;8;8,3,49
419,100;2;5;5;8;1,1,29
237,2;7;8;9;1;7,0,21
993,9;2;4;7;6;5,0,0
785,25;6;5;1;8;1,1,4
634,75;25;100;25;5;2,4,0
712,75;25;25;50;8;10,4,3
811,10;1;4;1;9;1,0,0
647,50;50;75;5;8;5,3,0
153,50;25;8;5;3;8,2,144
415,50;75;10;2;9;1,2,237
279,75;25;10;4;3;6,2,136
601,9;4;3;6;5;4,0,0
431,1;1;8;4;1;1,0,0
693,75;25;100;75;10;10,4,0
889,6;9;6;9;4;7,0,0
172,100;100;75;1;2;6,3,137
548,25;75;25;6;2;6,3,135
927,50;100;50;10;8;8,3,3
160,100;6;1;3;7;7,1,36
593,25;2;9;10;6;2,1,8
281,25;75;75;75;4;7,4,22
424,1;3;4;9;1;1,0,0
538,25;25;100;50;10;1,4,0
980,100;75;2;10;9;7,2,251
483,25;100;7;9;6;4,2,62
108,25;75;100;75;7;1,4,123
928,25;25;50;6;7;4,3,53
496,10;9;7;2;5;9,0,17
930,25;100;4;9;2;7,2,184
941,50;25;25;1;9;2,3,16
316,2;5;2;9;8;4,0,36
470,25;50;4;8;8;10,2,54
679,100;50;100;50;2;5,4,1
191,75;75;100;8;5;6,3,20
406,25;75;50;10;6;4,3,199
550,1;8;4;1;8;9,0,3
740,50;50;25;100;7;10,4,59
352,100;25;50;75;9;8,4,74
185,100;25;6;1;8;10,2,110
765,50;10;5;8;4;6,1,19
170,10;3;3;5;4;7,0,212
355,50;100;25;8;4;10,3,120
942,5;6;2;1;1;2,0,0
877,50;100;25;25;5;2,4,47
827,75;4;8;10;4;8,1,1
311,25;100;25;100;3;7,4,8
498,100;25;25;100;7;10,4,0
563,25;75;50;5;10;5,3,2
823,50;1;3;3;5;2,1,1
378,25;50;25;75;2;4,4,18
817,25;100;25;25;4;3,4,0
888,10;5;9;4;6;1,0,4
196,3;9;1;5;1;8,0,15
790,100;50;7;5;5;2,2,68
934,75;100;1;4;6;10,2,116
725,100;6;5;9;6;9,1,12
480,100;75;50;75;1;10,4,27
350,50;25;75;100;6;1,4,443
666,1;8;4;3;3;1,0,0
814,100;50;25;25;2;3,4,0
247,25;6;10;1;4;8,1,311
506,50;2;5;9;6;5,1,127
729,50;6;7;1;8;7,1,12
269,25;50;75;100;8;7,4,78
344,25;75;75;9;5;2,3,31
843,75;10;9;9;7;8,1,33
119,75;25;6;7;7;2,2,437
420,75;100;100;25;8;6,4,3
422,100;2;5;10;2;9,1,39
830,75;100;2;10;4;9,2,101
783,50;100;50;10;3;3,3,2
423,75;25;50;7;4;7,3,21
473,8;3;6;3;7;4,0,36
209,25;75;100;6;7;6,3,9
294,100;75;100;1;4;4,3,11
696,2;4;10;3;10;7,0,17
632,10;3;6;6;9;10,0,1
823,75;75;75;50;9;9,4,0
449,50;50;6;1;7;3,2,35
486,50;10;1;10;5;5,1,33
765,50;50;75;25;3;1,4,10
741,25;50;50;25;2;4,4,0
195,75;75;50;50;6;7,4,0
264,25;6;4;8;1;1,1,121
656,25;6;1;2;8;10,1,44
312,50;8;5;8;8;8,1,31
843,50;100;3;6;5;2,2,37
241,75;75;25;75;1;10,4,217
864,75;10;8;2;9;8,1,42
357,6;10;4;6;2;6,0,8
843,5;1;7;6;6;10,0,0
178,50;25;25;75;10;1,4,56
349,25;75;3;10;9;4,2,63
679,100;100;75;6;1;1,3,0
792,50;75;75;9;3;6,3,50
828,10;8;8;8;5;4,0,14
427,100;100;75;75;3;6,4,2
939,75;75;75;75;9;6,4,26
926,75;75;2;8;5;3,2,7
624,50;50;3;3;4;8,2,30
266,100;100;100;100;3;1,4,0
648,8;5;8;5;1;7,0,17
666,50;100;100;9;6;9,3,8
941,25;25;6;6;9;6,2,0
511,75;25;50;8;8;2,3,13
432,50;25;25;6;5;1,3,3
765,25;4;2;3;1;9,1,11
590,25;100;75;50;5;8,4,155
261,25;100;75;6;4;7,3,43
503,75;25;50;50;10;6,4,15
661,4;7;10;8;10;6,0,0
607,100;75;100;100;9;5,4,0
941,100;100;25;75;5;10,4,0
374,75;1;5;8;10;3,1,81
214,25;25;6;9;5;3,2,200
104,8;8;7;8;5;3,0,200
359,25;100;25;6;4;10,3,66
875,50;50;6;8;5;1,2,7
870,75;50;2;5;2;3,2,54
417,50;1;7;8;8;9,1,34
329,25;7;6;8;7;1,1,106
978,9;10;2;7;1;8,0,4
144,25;25;100;25;8;6,4,129
833,50;25;25;4;4;9,3,11
680,5;9;2;8;10;3,0,194
206,25;50;75;8;10;10,3,22
865,50;25;1;10;10;5,2,23
346,10;2;6;8;10;8,0,20
386,75;50;50;100;7;9,4,5
453,1;1;1;4;4;5,0,0
773,25;50;8;9;7;6,2,30
923,75;100;50;50;2;7,4,40
440,25;25;50;5;2;9,3,112
266,100;25;25;25;4;10,4,5
713,75;100;25;10;9;8,3,21
720,75;75;4;6;2;10,2,140
113,50;75;10;3;7;3,2,173
723,50;75;9;5;10;3,2,190
425,25;75;25;75;1;4,4,56
837,25;25;50;50;8;6,4,2
449,100;25;75;75;2;7,4,11
813,100;50;75;25;5;9,4,1
361,75;100;75;50;9;4,4,36
229,25;25;50;2;4;10,3,107
203,50;1;6;6;2;1,1,10
556,50;4;2;10;7;2,1,59
247,50;75;3;2;9;3,2,127
732,75;100;5;3;7;8,2,66
171,75;25;75;100;8;9,4,195
276,100;3;10;3;4;10,1,88
702,25;4;5;4;8;3,1,6
798,3;4;7;2;2;2,0,0
474,50;100;100;2;8;10,3,29
644,25;100;3;10;5;9,2,12
559,1;3;3;9;5;6,0,0
115,50;25;25;10;2;3,3,816
296,9;8;4;6;5;4,0,63
897,3;6;9;5;6;6,0,5
458,50;75;75;7;9;7,3,20
419,4;5;8;5;7;2,0,2
768,100;75;10;5;2;4,2,167
674,50;100;8;10;8;6,2,26
966,25;75;4;9;7;10,2,36
732,50;100;1;1;9;8,2,21
272,100;25;75;10;1;6,3,20
397,4;2;10;10;8;9,0,36
606,25;50;8;8;9;4,2,10
285,75;50;50;100;7;1,4,1
865,10;5;8;8;3;6,0,0
472,100;100;50;75;9;7,4,3
438,75;3;8;6;5;3,1,148
841,75;100;100;1;1;2,3,0
336,25;100;5;2;10;1,2,60
585,100;10;2;10;6;7,1,120
397,100;3;1;5;2;5,1,26
823,25;50;75;5;9;7,3,13
679,50;50;75;25;9;4,4,48
463,25;100;10;10;10;5,2,0
638,75;25;1;1;3;1,2,0
347,75;25;100;1;1;9,3,0
578,25;75;75;50;7;9,4,9
965,75;50;100;7;9;4,3,0
984,3;5;9;4;9;3,0,6
136,50;100;10;2;7;10,2,252
738,75;50;25;9;4;6,3,35
784,25;25;50;6;6;7,3,37
609,50;50;50;4;2;9,3,21
653,75;50;2;6;5;3,2,54
401,5;5;9;6;4;10,0,43
237,75;75;25;50;9;2,4,13
652,10;5;7;1;6;5,0,0
560,50;10;6;5;8;9,1,469
503,75;50;25;50;3;2,4,47
765,50;50;100;7;10;6,3,17
804,25;7;7;10;10;10,1,0
981,100;75;3;10;5;8,2,3
389,7;9;4;5;9;5,0,40
423,75;100;75;6;7;2,3,37
886,75;100;6;10;3;9,2,56
835,25;50;2;3;5;6,2,46
242,50;50;75;50;1;8,4,13
382,100;75;100;3;4;10,3,129
616,50;9;5;7;4;4,1,26
979,75;100;1;4;6;3,2,11
323,25;25;8;4;7;9,2,70
642,100;50;100;100;1;4,4,0
255,75;9;5;4;3;9,1,153
737,1;2;1;4;10;3,0,0
493,50;100;2;6;9;8,2,57
287,10;2;1;9;9;9,0,0
325,100;50;75;100;2;7,4,283
518,75;10;2;3;7;8,1,327
280,50;5;7;10;3;7,1,291
784,50;50;100;100;3;4,4,10
229,50;100;75;8;3;2,3,82
715,75;75;2;4;2;1,2,0
521,75;4;6;10;10;6,1,7
600,100;25;100;10;3;8,3,271
457,9;2;7;7;10;4,0,80
308,25;50;75;75;8;2,4,193
151,50;100;2;10;3;6,2,1535
654,100;10;9;1;2;1,1,23
808,50;75;100;75;5;2,4,1
436,3;6;10;4;3;4,0,6
973,7;9;2;4;1;3,0,10
940,50;100;50;75;3;7,4,0
779,75;75;4;5;7;9,2,15
978,75;4;7;7;1;3,1,12
686,6;4;2;10;7;4,0,17
763,25;50;100;100;8;6,4,6
402,75;100;100;25;2;4,4,363
499,2;9;7;4;7;6,0,8
545,5;9;4;5;9;2,0,7
828,9;10;4;6;5;1,0,13
740,25;10;6;4;7;1,1,23
934,25;75;25;100;3;10,4,2
704,50;10;7;7;5;2,1,32
179,50;100;75;5;9;1,3,315
810,50;75;50;5;4;8,3,37
106,25;50;1;4;10;8,2,260
495,25;8;5;8;8;6,1,16
887,100;100;100;6;6;6,3,0
126,50;25;100;1;6;4,3,1248
507,100;25;25;75;9;10,4,0
555,75;25;5;4;2;10,2,202
181,100;7;1;3;8;1,1,14
256,25;5;1;6;2;6,1,47
806,75;25;6;6;10;5,2,57
448,25;2;10;9;5;8,1,138
220,100;25;75;2;7;9,3,94
959,50;75;50;10;1;7,3,0
186,25;75;10;8;9;1,2,74
411,50;75;100;25;9;8,4,18
161,25;100;6;4;8;9,2,139
637,50;75;25;100;7;1,4,5
317,25;25;7;5;8;8,2,32
885,6;4;6;2;6;6,0,0
540,25;100;3;3;5;6,2,177
838,100;75;100;6;4;6,3,4
444,9;4;7;5;1;4,0,16
329,25;25;50;50;10;4,4,94
212,50;25;50;7;7;8,3,37
938,75;10;1;10;1;5,1,0
876,10;4;10;5;5;9,0,0
454,25;75;1;9;8;7,2,32
495,100;25;25;100;3;7,4,6
802,75;100;10;7;7;5,2,4
930,100;3;10;5;5;1,1,38
815,75;75;25;50;5;10,4,113
464,5;9;9;8;4;3,0,31
235,100;100;25;25;3;9,4,8
801,25;50;3;5;10;4,2,60
563,75;50;5;9;4;2,2,34
565,25;2;9;10;7;7,1,13
488,4;5;3;2;4;9,0,6
669,9;8;4;6;5;8,0,1
513,25;9;5;4;7;5,1,32
642,1;9;9;2;2;4,0,11
929,75;6;3;6;9;1,1,0
672,25;8;1;4;2;7,1,284
711,100;75;100;4;3;7,3,4
233,100;75;75;100;4;8,4,226
583,6;2;9;3;1;1,0,0
456,75;75;75;5;2;8,3,53
534,50;25;9;5;10;10,2,65
434,75;25;2;6;3;3,2,85
605,75;50;3;4;9;5,2,84
681,4;5;9;9;8;6,0,13
125,75;25;100;2;3;1,3,346
993,25;50;25;100;7;3,4,3
549,100;75;4;9;8;10,2,143
967,25;100;1;7;9;7,2,10
260,25;3;4;4;1;9,1,103
346,50;100;9;10;10;2,2,3
634,100;50;10;3;10;7,2,3
106,25;25;100;50;9;7,4,46
915,100;50;100;7;1;6,3,18
666,100;25;75;75;7;5,4,2
359,75;75;1;10;2;1,2,0
465,75;3;3;4;9;5,1,83
367,6;7;2;4;7;4,0,9
548,75;7;3;8;8;2,1,94
480,50;25;100;25;6;4,4,6
743,9;3;1;5;5;8,0,1
313,2;3;6;6;9;8,0,19
645,50;5;5;2;4;8,1,75
834,5;2;1;4;10;3,0,0
907,25;50;50;25;9;7,4,61
285,25;100;75;2;2;5,3,153
849,75;50;50;2;1;4,3,13
404,2;6;3;10;8;7,0,35
652,100;75;25;9;8;3,3,69
745,10;2;2;2;8;5,0,0
492,100;25;50;100;7;2,4,8
473,100;100;50;5;7;9,3,6
310,50;8;7;2;5;3,1,222
482,75;50;75;8;4;8,3,13
617,8;7;1;5;3;10,0,9
614,25;50;50;10;5;9,3,4
256,3;7;5;1;10;3,0,28
554,75;75;9;4;9;2,2,1
850,75;50;75;50;7;2,4,67
130,75;75;5;10;7;2,2,678
391,25;50;100;50;6;2,4,2
248,8;8;10;1;6;8,0,105
425,7;3;1;6;1;1,0,0
680,50;10;5;10;10;10,1,10
282,100;6;1;3;9;9,1,113
190,25;50;50;50;3;7,4,10
518,75;10;8;2;9;7,1,210
920,75;100;25;10;10;8,3,163
609,100;75;25;4;4;7,3,99
859,3;5;3;10;1;2,0,0
852,4;8;8;2;1;5,0,0
254,50;25;10;1;10;7,2,58
425,75;5;9;2;3;8,1,125
767,6;10;4;2;10;10,0,0
253,25;5;9;4;1;8,1,81
803,25;75;1;7;1;9,2,0
691,75;100;100;100;7;4,4,0
187,4;2;1;10;3;9,0,65
596,25;25;50;25;2;5,4,0
502,50;6;4;10;8;1,1,76
605,25;50;3;5;9;4,2,99
114,50;100;100;25;8;7,4,137
209,100;100;25;10;5;10,3,24
353,50;25;75;8;9;2,3,29
563,7;3;7;3;1;9,0,6
672,75;10;1;3;8;7,1,95
432,50;75;75;5;2;8,3,29
273,25;50;75;50;7;3,4,28
875,75;50;75;75;4;4,4,66
614,100;50;75;25;9;1,4,4
494,50;25;50;100;3;9,4,7
640,25;50;8;2;10;7,2,344
521,100;10;5;8;6;10,1,6
964,50;1;10;9;8;4,1,8
530,9;7;4;4;5;5,0,5
369,100;75;50;2;10;10,3,19
614,50;100;50;25;9;5,4,3
383,25;25;8;7;4;9,2,22
827,75;25;75;4;6;9,3,15
361,2;9;7;7;7;8,0,15
633,9;4;10;3;2;2,0,0
873,50;100;25;50;10;8,4,3
608,8;1;6;6;4;8,0,36
217,25;100;75;25;10;4,4,13
478,50;75;100;75;8;9,4,67
388,25;75;75;50;9;9,4,0
779,2;1;5;1;1;7,0,0
412,25;50;25;75;10;3,4,6
471,25;75;100;9;3;7,3,93
355,25;100;25;25;6;6,4,0
121,5;4;1;6;6;8,0,166
973,75;10;5;4;7;3,1,47
263,25;100;100;25;4;4,4,0
973,7;1;8;9;4;6,0,5
404,100;75;50;7;5;2,3,39
930,75;75;4;10;3;4,2,17
466,50;9;4;10;10;10,1,14
269,75;75;100;75;6;7,4,66
919,100;10;1;1;2;8,1,22
262,100;50;4;2;3;4,2,93
847,100;50;100;25;7;7,4,3
214,100;25;6;2;1;2,2,93
673,5;7;6;5;10;1,0,1
735,75;100;100;1;3;8,3,0
159,100;8;2;3;1;4,1,183
143,50;10;10;2;2;3,1,136
183,25;50;75;10;1;1,3,8
874,25;25;5;4;6;5,2,14
737,1;8;6;6;5;8,0,0
296,50;100;25;3;8;6,3,97
269,25;25;25;100;2;7,4,3
448,50;25;5;6;8;2,2,106
108,100;100;1;7;7;2,2,99
894,25;8;2;9;2;7,1,10
986,25;75;100;25;1;7,4,0
581,100;50;50;50;7;1,4,0
913,75;25;75;2;7;5,3,0
279,100;6;9;10;3;6,1,205
910,6;9;8;10;9;4,0,50
321,75;75;75;6;1;5,3,0
908,50;25;50;75;8;9,4,76
333,9;6;4;5;3;4,0,76
814,3;5;8;10;6;1,0,0
253,100;75;75;5;7;2,3,173
344,100;25;25;25;4;4,4,0
480,100;25;25;6;7;9,3,11
291,50;25;100;25;9;10,4,53
989,100;4;9;6;10;4,1,107
855,100;4;7;4;2;1,1,40
303,75;75;75;4;6;9,3,131
393,75;25;25;1;10;4,3,1
274,25;50;3;7;7;10,2,50
554,2;6;8;7;3;6,0,5
852,9;1;7;7;3;7,0,0
365,75;9;5;8;8;10,1,104
364,50;75;50;1;7;10,3,114
498,75;50;100;50;2;9,4,26
466,75;100;5;10;5;7,2,20
620,4;8;9;8;10;4,0,35
549,25;50;7;1;9;3,2,75
782,50;1;4;2;3;9,1,20
143,75;50;9;7;9;5,2,81
803,25;50;100;50;7;8,4,9
110,25;100;75;2;10;4,3,526
633,50;1;7;5;7;4,1,9
546,75;50;100;25;5;8,4,3
694,100;50;100;8;6;4,3,100
613,7;7;7;5;5;4,0,0
236,100;75;100;75;1;6,4,0
377,75;50;25;100;10;9,4,10
845,100;25;25;10;7;2,3,24
478,50;7;2;3;7;2,1,10
783,100;75;25;50;7;10,4,17
113,50;3;1;8;7;4,1,200
494,75;75;75;100;8;10,4,0
704,5;3;5;2;7;9,0,6
507,50;75;2;4;10;9,2,92
689,50;50;1;4;3;2,2,3
820,100;50;6;7;9;8,2,20
313,50;100;10;1;1;5,2,0
959,25;50;50;75;3;8,4,0
552,50;75;75;6;10;8,3,74
385,100;100;9;10;3;8,2,19
923,25;50;100;4;10;10,3,0
265,9;5;4;6;1;6,0,57
444,75;25;100;100;8;8,4,12
823,100;75;50;9;4;1,3,3
722,50;25;100;7;5;5,3,3
457,100;75;50;6;9;8,3,109
564,100;7;7;2;8;10,1,15
223,75;100;75;10;3;9,3,20
591,25;50;50;9;4;7,3,42
728,100;75;3;10;5;8,2,28
192,2;5;1;9;4;4,0,142
197,50;100;6;5;2;2,2,192
512,100;100;100;75;4;8,4,3
905,100;50;50;1;7;7,3,0
965,75;4;2;10;9;10,1,33
968,50;75;50;2;2;10,3,0
762,75;100;50;25;2;3,4,5
961,3;7;10;8;10;6,0,1
917,8;9;8;10;9;7,0,1
746,25;100;50;7;10;10,3,12
943,25;25;7;1;6;2,2,7
181,50;10;8;9;10;9,1,26
369,3;1;7;2;10;5,0,14
951,7;7;8;4;10;10,0,0
173,25;50;75;100;8;5,4,167
873,75;75;75;75;7;3,4,0
251,75;75;25;8;7;6,3,6
433,10;7;7;2;3;2,0,6
237,25;50;50;25;4;7,4,0
357,50;75;100;9;1;2,3,30
673,100;25;6;9;7;10,2,48
963,75;25;50;9;8;7,3,34
230,100;6;9;1;7;8,1,86
468,50;50;4;3;6;7,2,23
883,75;100;5;1;3;9,2,72
557,25;25;25;6;6;9,3,3
465,50;50;5;5;2;6,2,44
530,50;6;4;4;5;3,1,56
333,5;4;7;7;1;3,0,13
926,75;100;100;50;8;6,4,0
927,8;3;5;9;7;9,0,30
268,25;100;75;8;1;7,3,66
273,75;75;8;1;2;8,2,2
717,25;50;100;7;8;5,3,144
719,25;100;3;3;8;2,2,14
500,50;50;25;1;7;5,3,106
344,75;100;50;75;9;10,4,0
874,75;75;3;9;7;8,2,0
350,50;25;25;2;1;5,3,195
971,25;6;9;2;1;9,1,18
116,7;8;1;9;9;6,0,81
201,100;4;5;3;5;3,1,46
401,100;25;2;3;2;1,2,52
770,75;75;7;9;3;6,2,12
700,75;100;50;75;2;3,4,236
951,25;100;25;9;6;4,3,17
664,6;9;3;2;1;9,0,7
467,25;100;4;2;6;9,2,76
977,75;75;5;8;1;2,2,23
394,5;7;9;2;5;4,0,32
722,100;100;6;10;1;6,2,15
317,75;50;8;10;4;10,2,66
663,100;100;7;7;3;4,2,17
569,100;50;25;25;7;8,4,40
897,25;2;7;6;8;6,1,39
172,10;3;7;9;10;4,0,146
277,100;4;7;7;8;1,1,2
309,6;5;1;6;9;4,0,24
199,75;100;50;4;3;9,3,20
463,4;7;9;6;4;2,0,6
311,25;4;9;2;4;3,1,107
549,9;4;9;1;2;1,0,1
193,50;75;25;100;1;3,4,27
229,75;75;25;75;7;8,4,9
397,6;5;8;3;9;10,0,71
895,75;75;7;10;10;10,2,34
171,25;100;50;6;4;2,3,1283
985,5;5;8;8;10;1,0,0
309,100;2;5;6;9;2,1,97
658,25;5;7;10;3;10,1,0
176,100;25;100;25;10;4,4,17
779,8;5;7;6;6;2,0,7
373,100;50;100;9;9;7,3,0
620,6;6;10;1;8;7,0,30
456,5;7;1;3;6;3,0,7
624,75;25;100;75;10;2,4,4
993,50;8;7;5;10;8,1,17
465,50;100;4;5;6;2,2,91
166,10;1;10;6;3;5,0,86
586,50;50;75;7;1;2,3,3
278,75;25;75;25;1;4,4,3
704,7;5;8;4;5;7,0,19
525,25;3;4;9;1;4,1,129
347,100;100;4;9;2;6,2,23
109,25;75;25;75;7;9,4,190
992,75;75;7;10;9;7,2,11
954,9;7;9;6;9;2,0,25
890,10;2;1;8;8;1,0,4
724,75;100;75;7;8;4,3,13
577,1;1;9;1;9;3,0,0
581,50;75;50;9;9;5,3,6
767,100;50;100;75;3;3,4,0
375,8;2;6;1;2;6,0,0
562,50;6;8;4;7;10,1,96
763,75;75;9;8;10;9,2,30
690,100;75;3;2;5;4,2,111
525,4;8;4;5;10;1,0,21
833,50;7;2;8;3;2,1,21
149,50;50;4;2;1;9,2,75
342,100;1;9;1;1;10,1,0
725,50;9;8;5;5;1,1,17
917,75;75;100;3;10;7,3,27
480,50;50;100;25;6;10,4,207
659,25;100;25;2;1;10,3,0
851,25;10;5;4;4;8,1,7
131,100;100;25;50;6;9,4,258
681,75;25;75;75;7;2,4,2
943,100;6;3;9;10;1,1,22
834,25;75;50;8;4;5,3,23
831,50;6;10;2;8;5,1,3
353,25;10;5;6;5;8,1,26
949,50;100;25;3;6;5,3,15
579,100;100;25;6;10;8,3,0
268,50;100;25;5;2;9,3,438
558,100;100;25;100;10;7,4,5
185,25;50;25;25;10;1,4,9
234,75;10;4;10;3;8,1,102
521,25;5;4;4;3;10,1,22
506,75;75;1;5;9;4,2,0
383,75;50;75;50;2;10,4,0
375,3;7;5;9;10;1,0,133
